timestamp,humidity,light,pm10,pm2_5,pressure,rain,temperature,wind_dir,wind_dir_degrees,wind_force,wind_speed
1678132916460,52.8623,0,21.09,18.62,94.93541,0.67,20.15,3,130,1,1.3
1678132966924,53.1748,0,21.09,18.62,94.93718,0.53,20.05,3,133,1,1.31
1678134763546,54.48828,0,24.97,22.58,94.92268,0.52,19.69,3,120,2,2.06
1678136370281,56.28223,0,24.97,22.58,94.90167,0.13,19.04,3,120,2,2.06
1678136449614,57.24902,0,24.97,22.58,94.90233,0.1,18.88,3,155,2,1.57
1678138243701,62.41504,0,27.01,24.82,94.89587,0,17.54,7,320,1,1.03
1678140043780,64.49121,0,27.01,24.82,94.84381,0.39,16.98,7,320,1,1.03
1678141843844,71.48633,0,27.19,25.39,94.82017,0,15.51,1,40,2,2.06
1678143643894,72.40039,0,27.19,25.39,94.81062,0,15.35,4,159,1,1.29
1678144543666,72.49902,0,27.19,25.39,94.79293,0,15.26,4,159,1,1.29
1678146343710,72.52441,0,23.94,22.64,94.79299,0,15.2,6,260,2,3.09
1678148143750,72.56543,0,23.94,22.64,94.78283,0,15.18,4,197,2,1.83
1678149943790,73.47168,0,11.66,11.26,94.73979,0.33,15.04,6,260,3,3.6
1678151743824,74.06152,0,11.66,11.26,94.7026,0.29,14.91,4,198,2,1.77
1678153543854,74.0498,0,9.3,9.05,94.69539,0,14.83,6,260,3,4.12
1678155343922,73.84766,0,9.3,9.05,94.68636,0.49,14.84,5,203,1,1.48
1678157143916,73.64063,0,7.25,7.03,94.696,0,14.83,6,260,3,5.14
1678158943946,73.58594,0,12.1,11.8,94.66214,0,14.7,5,206,1,1.49
1678160743976,73.99902,0,11.13,10.87,94.67086,0,14.6,6,260,3,4.12
1678162543990,73.97559,0,11.13,10.87,94.66551,0,14.53,5,206,1,1.44
1678164344011,73.97461,0,10.08,9.85,94.66269,0,14.46,6,260,2,3.09
1678166144029,73.83301,41,10.08,9.85,94.66972,0,14.43,4,190,1,1.27
1678167944056,73.36328,96,9.28,9.03,94.70172,0,14.52,6,260,3,4.63
1678169744080,71.86816,97,9.28,9.03,94.68919,0,14.85,5,205,1,1.2
1678172443880,70.40527,97,8.36,8.09,94.73894,0.21,15.84,5,228,1,1.43
1678174243923,68.59863,97,7.42,7.15,94.7755,0,16.2,6,260,2,3.09
1678176043998,54.08789,97,7.42,7.15,94.82292,0,19.32,5,244,2,2.16
1678177844088,53.45508,98,6.79,6.52,94.83108,0,19.61,6,260,2,3.09
1678178743885,51.1543,98,6.79,6.52,94.83714,0,20.63,6,260,2,3.09
1678180543994,49.34082,97,6.79,6.52,94.82573,0,21.36,6,253,2,2.48
1678182344108,50.0625,97,5.76,5.54,94.81269,0,21.19,6,260,3,3.6
1678183243916,49.18262,98,5.76,5.54,94.80514,0,21.49,6,257,2,2.72
1678185044043,48.66992,97,5.14,4.94,94.81468,0,21.88,6,260,3,3.6
1678186844176,48.96875,97,5.14,4.94,94.81742,0,21.65,6,261,2,3.07
1678189544104,47.60059,98,4.74,4.58,94.78471,0,22.08,6,260,2,2.57
1678192244057,45.53125,98,6.04,5.9,94.7507,0,23.39,6,259,2,2.91
1678194944135,26.29395,98,6.04,5.9,94.73078,0,33.36,6,250,2,2.06
1678199444272,25.0498,98,10.06,9.91,94.74819,0,34.45,0,0,2,1.54
1678200344213,27.66016,98,10.06,9.91,94.75121,0,32.62,0,0,2,1.54
1678201244140,32.99414,97,10.06,9.91,94.76679,0,29.2,6,259,2,2.8
1678203944341,30.19922,98,7.57,7.36,94.76911,0,30.78,0,0,2,1.54
1678204844232,31.95117,98,7.57,7.36,94.79143,0,29.85,0,0,2,1.54
1678207544317,53.9375,96,6.66,6.31,94.84372,0,20.46,6,260,2,2.06
1678208444146,56.38477,39,6.66,6.31,94.85754,0,19.77,5,230,2,1.66
1678210244280,57.05664,0,7.08,6.49,94.84822,0,19.53,6,260,3,3.6
1678211144091,58.00977,0,7.08,6.49,94.85337,0,19.52,6,260,3,3.6
1678212944218,58.33203,0,7.08,6.49,94.88851,0,19.53,4,197,2,3.24
1678214744342,57.15332,0,8.31,7.48,94.91142,0,20.02,6,260,3,4.12
1678215644146,58.20215,0,8.31,7.48,94.93182,0,19.77,6,260,3,4.12
1678217444266,57.62598,0,9.2,8.16,94.95047,0,19.94,6,260,3,4.63
1678219244379,57.99512,0,9.2,8.16,94.98463,0,20.03,5,246,2,2.22
1678221944296,60.10742,0,9.23,8.07,94.9676,0,19.32,6,260,3,4.63
1678223744402,63.85742,0,9.23,8.07,94.98994,0,18.28,5,240,2,2.11
1678224644200,64.86426,0,8.94,7.76,94.98006,0,18.04,6,260,4,6.17
1678226444298,67.79395,0,8.94,7.76,94.97084,0,17.34,5,211,2,1.74
1678228244381,68.45508,0,8.45,7.34,94.9713,0,17.11,6,260,4,5.66
1678230044458,69.83984,0,8.45,7.34,94.98125,0,16.65,6,260,4,5.66
1678230944245,72.55273,0,8.45,7.34,94.98363,0,15.99,4,193,2,1.57
1678232744314,74.05957,0,7.7,6.64,94.99738,0,15.65,6,260,3,5.14
1678234544368,75.49023,0,7.7,6.64,94.98389,0,15.27,4,176,2,1.62
1678236344417,74.96777,0,7.1,6.05,94.99565,0,15.32,6,260,3,4.63
1678238144465,74.73047,0,7.1,6.05,94.98454,0,15.31,4,162,2,1.82
1678239044241,74.60742,0,6.64,5.57,94.96452,0,15.32,6,260,4,5.66
1678239944518,74.80859,0,6.64,5.57,94.97697,0,15.25,6,260,4,5.66
1678242644338,74.75391,0,6.16,5.12,94.94901,0,15.2,6,260,3,4.63
1678244444382,74.94824,0,6.16,5.12,94.96376,0,15.14,3,151,2,1.82
1678246244425,75.23926,0,5.28,4.35,94.97691,0,15.05,6,260,3,3.6
1678248044474,74.91016,0,5.28,4.35,94.9808,0,15.11,4,159,2,1.75
1678249844516,75.54199,0,5.92,5.01,94.98318,0,14.96,6,260,4,5.66
1678251644562,75.15039,0,5.92,5.01,95.01117,0,14.99,4,163,1,1.4
1678252544338,75.41309,22,5.92,5.01,95.04588,0,14.93,4,162,1,1.4
1678253444613,75.25879,63,6.97,6.03,95.04869,0,14.96,6,270,2,3.09
1678254344387,75.12988,96,6.97,6.03,95.05998,0,14.93,6,270,2,3.09
1678256144436,73.6748,97,6.97,6.03,95.09682,0,15.24,6,260,2,2.57
1678257944493,72.09863,97,7.88,6.92,95.12556,0,15.99,6,260,2,2.57
1678259744551,72.5332,97,7.88,6.92,95.16506,0,16.15,4,189,2,1.75
1678261544612,69.16113,97,7.66,6.78,95.16576,0,16.45,6,260,3,3.6
1678262444396,68.73828,97,7.66,6.78,95.18507,0,16.52,6,260,3,3.6
1678263344681,67.2666,98,7.66,6.78,95.19377,0,16.71,5,219,2,2.03
1678264244469,66.29883,98,6.42,5.64,95.2067,0,17.02,6,260,2,2.06
1678266044564,67.46875,97,6.42,5.64,95.21077,0,16.62,5,235,2,2.25
1678267844642,65.36816,98,5.31,4.6,95.21965,0,17.05,6,260,2,3.09
1678268744434,61.41797,98,5.31,4.6,95.21887,0,18.18,6,260,2,3.09
1678269644728,60.78711,98,5.31,4.6,95.22583,0,18.26,6,248,2,2.52
1678270544524,62.91016,97,5.31,4.6,95.21548,0,17.65,6,248,2,2.53
1678272344629,53.1416,98,5.45,4.78,95.22505,0,20.16,6,260,2,3.09
1678274144746,49.02051,97,5.45,4.78,95.18996,0,21.8,6,250,2,2.29
1678275044567,46.07813,97,5.44,4.84,95.18192,0,23.27,6,260,3,3.6
1678276844724,46.1377,98,5.44,4.84,95.16667,0,23.41,6,252,2,2.51
1678277744553,47.66602,98,5.44,4.84,95.16035,0,22.8,6,252,2,2.51
1678279544711,34.84668,98,5.83,5.24,95.14432,0,28.86,6,260,3,3.6
1678280444566,28.60352,98,5.83,5.24,95.1411,0,32.06,6,253,2,2.77
1678283144790,25.17578,98,6.94,6.25,95.1273,0,34.34,6,260,3,4.63
1678284044698,43.41699,97,6.94,6.25,95.14523,0,23.91,5,236,2,2.3
1678284944575,44.41016,98,6.94,6.25,95.13781,0,23.81,5,236,2,2.31
1678288544653,41.46191,98,8.32,7.44,95.12993,0,24.96,5,229,2,2.21
1678290344858,49.80566,97,9.91,8.72,95.13715,0,21.69,6,260,3,5.14
1678291244693,51.81543,97,9.91,8.72,95.12723,0,21.16,5,232,2,2.01
1678293044837,52.1875,83,11.57,10.03,95.14725,0,21.08,6,270,3,3.6
1678293944659,53.52148,23,11.57,10.03,95.16335,0,20.73,6,270,3,3.6
1678295744798,53.35156,0,11.57,10.03,95.17728,0,20.87,5,210,2,1.96
1678298444744,55.20996,0,12.28,10.61,95.20075,0,20.31,5,211,2,2.18
1678300244875,56.52832,0,12.7,10.9,95.20912,0,20.35,6,260,4,6.17
1678301144686,57.0752,0,12.7,10.9,95.23624,0,20.39,6,260,4,6.17
1678302944828,54.91992,1,12.7,10.9,95.24046,0,21.14,5,214,2,2.22
1678304744968,57.61719,0,12.08,10.05,95.23527,0,21.3,6,260,4,6.17
1678305644792,57.70605,0,12.08,10.05,95.23139,0,21.09,5,211,2,2.27
1678307444938,57.76758,1,11.34,8.79,95.24292,0,20.77,6,260,4,7.2
1678311044704,60.2998,0,11.36,7.88,95.25595,0,19.99,6,260,3,5.14
1678311945007,61.09375,0,11.36,7.88,95.27116,0,19.82,6,260,3,5.14
1678314644940,62.43457,0,11.27,7.14,95.26394,0,19.47,6,260,3,4.63
1678316445051,63.64063,0,11.27,7.14,95.25583,0,19.08,6,260,3,4.63
1678317344858,63.80664,0,11.27,7.14,95.24155,0,19.12,5,211,2,2.1
1678319144966,64.58594,0,11.24,6.75,95.23039,0,18.81,6,250,4,5.66
1678320945086,65.95801,0,11.24,6.75,95.22919,0,18.26,5,205,2,2.03
1678321844873,66.31543,0,11.63,6.82,95.20851,0,18.19,6,260,4,6.17
1678323644970,66.98047,0,11.63,6.82,95.19316,0,17.91,5,210,2,2.08
1678325445068,66.66406,0,12.55,7.45,95.1693,0,17.86,6,250,4,6.69
1678326344865,67.28418,0,12.55,7.45,95.14937,0,17.73,6,250,4,6.69
1678328144958,67.52734,0,12.55,7.45,95.11134,0,17.45,4,200,2,2.12
1678329945045,72.88379,0,13.21,8.03,95.12012,0,16.28,6,260,3,5.14
1678331745125,73.12891,0,13.21,8.03,95.11349,0,16.12,4,198,2,1.99
1678334444973,73.4375,0,13.86,8.53,95.1179,0,16,4,188,2,2.01
1678336245041,73.27734,0,14.38,8.99,95.11227,0,15.98,6,260,4,6.17
1678339845172,72.7627,96,14.21,9.1,95.1375,0,16.03,6,260,4,7.72
1678340744959,71.7627,97,14.21,9.1,95.15416,0,16.23,6,260,4,7.72
1678342545034,71.16309,97,13.31,8.29,95.13979,0,16.32,6,250,4,5.66
1678346145188,72.07422,97,12.36,7.59,95.15028,0,16.75,6,260,4,7.2
1678347044979,72.02832,97,10.9,6.27,95.16108,0,16.83,6,260,4,7.2
1678352445225,70.19141,97,9.7,5.17,95.28023,0,17.22,6,250,4,6.69
1678356945212,69.91797,97,9.66,4.84,95.25842,0,17.15,5,240,2,3.23
1678358745302,67.28906,97,10.27,5.32,95.21812,0,17.91,6,260,3,5.14
1678361445214,59.56445,98,9.74,5.16,95.17252,0,19.73,6,260,4,7.72
1678363245338,63.51563,98,9.74,5.16,95.1126,0,20.13,6,260,4,7.72
1678364145159,53.14258,98,9.74,5.16,95.08431,0,22.6,5,243,3,3.93
1678365945316,47.31836,98,9.41,5.06,95.04437,0,25.01,6,260,5,8.23
1678366845158,40.24609,98,9.41,5.06,95.02735,0,27.85,5,246,3,3.96
1678369545243,41.18848,98,10.32,5.62,94.98991,0,26.7,6,260,4,7.2
1678370445116,35.42773,98,10.32,5.62,94.99703,0,29.33,5,245,3,3.77
1678372245368,35.83008,98,11.35,6.52,94.98814,0,29.48,6,260,4,6.17
1678375845315,49.37988,97,12.64,7.42,95.02139,0,23.07,6,260,4,5.66
1678378545327,56.39063,97,12.64,7.42,95.0518,0,20.9,5,222,2,2.7
1678379445150,57.78613,97,13.99,8.34,95.06148,0,20.55,6,260,3,4.63
1678381245280,60.91113,56,13.99,8.34,95.07368,0,19.65,4,198,2,2.61
1678383045403,61.42285,0,14.67,8.94,95.07878,0,19.46,6,260,3,4.12
1678383945216,60.84082,0,14.67,8.94,95.07809,0,19.57,6,260,3,4.12
1678385745345,59.26172,0,14.67,8.94,95.05756,0,20.05,6,260,4,7.2
1678387545466,60.46289,0,14.55,9.04,95.04899,0,20.01,6,260,4,7.2
1678388445278,61.80078,0,14.55,9.04,95.04874,0,19.79,6,260,4,7.2
1678390245400,60.50293,0,13.49,8.42,95.02447,0,20.21,6,260,4,6.17
1678392045522,61.79102,0,13.49,8.42,95.03371,0,19.79,4,184,2,2.92
1678392945333,62.86914,0,13.49,8.42,95.01826,0,19.38,6,260,4,5.66
1678394745429,65.04297,0,12.19,7.62,95.0355,0,18.88,6,260,4,5.66
1678396545539,65.24707,0,12.19,7.62,95.04585,0,19.1,4,178,2,2.87
1678397445367,65.98633,0,11.45,7.2,95.0294,0,18.76,6,260,3,5.14
1678399245480,68.14355,0,11.45,7.2,95.03747,0,18.36,4,170,2,2.57
1678401045581,70.14453,0,11.02,7.18,95.03401,0,17.71,6,260,3,4.12
1678401945384,71.53711,0,11.02,7.18,95.02587,0,17.37,6,260,3,4.12
1678403745478,73.53223,0,11.02,7.18,95.00466,0,16.98,4,163,2,2.61
1678405545571,73.58984,0,11.54,8.21,94.99681,0,16.91,6,260,3,5.14
1678406445361,73.6123,0,11.54,8.21,94.98544,0,16.85,3,147,2,2.47
1678410045531,73.18848,0,12.27,9.42,94.93356,0,16.83,3,149,2,2.33
1678411845617,73.30469,0,12.43,9.98,94.88853,0,16.77,6,260,3,4.12
1678412745409,73.18359,0,12.43,9.98,94.87966,0,16.8,6,260,3,4.12
1678414545498,73.13281,0,11.55,9.27,94.83904,0,16.76,3,148,2,2.51
1678416345580,73.0459,0,12.76,10.32,94.82063,0,16.79,6,260,3,5.14
1678417245372,73.05273,0,12.76,10.32,94.8077,0,16.75,6,260,3,5.14
1678418145662,72.91699,0,12.76,10.32,94.79789,0,16.76,3,150,2,2.48
1678419045454,72.83691,0,13.86,11.39,94.79445,0,16.76,6,260,2,2.06
1678420845541,72.85547,0,13.86,11.39,94.77095,0,16.73,4,166,2,2.58
1678422645626,72.9502,0,13.95,11.96,94.75757,0,16.69,6,260,2,2.57
1678424445706,72.93262,0,13.95,11.96,94.77156,0,16.65,5,204,2,2.96
1678425345498,72.90234,7,13.95,11.96,94.7448,0,16.67,5,203,2,2.96
1678427145581,72.60547,95,16.8,14.94,94.7595,0,16.73,6,260,2,3.09
1678429845469,73.72559,96,16.36,13.45,94.80496,0,16.84,6,260,2,2.06
1678431645548,73.7334,95,16.36,13.45,94.79207,0,16.89,6,260,2,2.06
1678433445636,75.88281,96,13.11,9.01,94.80444,0,17.23,6,260,3,3.6
1678435245732,83.9873,96,13.11,9.01,94.78578,0,17.33,5,223,3,3.9
1678436145535,70.70508,97,13.11,9.01,94.75186,0,18.59,6,250,2,3.09
1678437945648,63.18848,97,10.67,6.11,94.80817,0,19.46,6,250,2,3.09
1678439745764,59.4043,97,10.67,6.11,94.79205,0,19.39,5,227,3,4.34
1678440645571,55.95605,97,10,5.18,94.74996,0,20.01,6,290,2,2.57
1678442445694,60.10645,97,10,5.18,94.77174,0,19.83,5,232,3,4.51
1678444245812,58.80762,97,10.28,5.23,94.79028,0,20.35,6,260,3,4.63
1678446945758,58.96582,98,10.28,5.23,94.70963,0,20.67,5,236,3,4.86
1678449645723,56.73828,97,10.46,5.46,94.60453,0,21.55,5,238,3,4.62
1678452345691,57.0625,97,9.67,4.99,94.6255,0,22.01,6,260,3,4.12
1678454145848,56.78223,97,9.67,4.99,94.54969,0,22.08,5,244,3,4.76
1678457745659,57.37207,97,9.77,4.69,94.49473,0,21.72,6,260,4,6.69
1678459545807,58.41309,97,10.15,4.88,94.46804,0,21.38,6,260,4,6.69
1678460445629,60.46191,97,10.15,4.88,94.4113,0,20.84,6,251,3,5.17
1678462245765,60.75391,96,11.68,5.57,94.41269,0,20.54,6,260,4,6.69
1678464945716,59.83594,47,11.68,5.57,94.45203,0,20.73,6,262,4,6.58
1678466745840,60.96484,3,12.81,6.05,94.45173,0,20.48,6,260,4,6.69
1678467645654,62.05078,3,12.81,6.05,94.43413,0,20.26,6,263,3,4.77
1678468545966,61.21191,0,12.81,6.05,94.37035,0,20.27,6,264,3,4.82
1678469445775,60.93359,0,11.02,5.2,94.34964,0,19.99,6,260,4,6.69
1678471245899,64.54199,0,11.02,5.2,94.38028,0,20.16,6,260,4,6.69
1678473945837,63.69922,0,8.82,4.24,94.38869,0,20.3,6,270,3,4.63
1678474845655,63.93066,1,8.82,4.24,94.35935,0,20.15,6,270,3,4.63
1678475745963,62.89746,0,8.82,4.24,94.37233,0,20.57,6,256,4,6.39
1678476645775,60.74316,0,9.15,4.81,94.37971,0,20.62,6,260,4,7.72
1678478445893,63.13867,0,9.15,4.81,94.3009,0,19.67,6,260,4,7.72
1678480246022,63.20703,0,10.98,5.88,94.37242,0,19.74,6,260,6,10.8
1678481145836,64.6377,0,10.98,5.88,94.49174,0,19.48,6,260,6,10.8
1678482945950,68.97559,0,10.98,5.88,94.47277,0,18.49,6,253,5,8.27
1678484746053,77.30859,0,13.65,6.55,94.47375,0,16.93,6,250,4,6.69
1678485645849,78.11621,0,13.65,6.55,94.44105,0,16.74,6,254,5,8.47
1678487445926,76.87402,0,13.66,5.79,94.3801,0,16.71,6,260,5,9.26
1678489246013,76.71582,0,13.66,5.79,94.35281,0,16.59,6,262,4,7.65
1678491046088,76.08008,0,10.7,4.01,94.3595,0,16.59,6,260,5,9.26
1678491945874,76.05469,0,10.7,4.01,94.36867,0,16.51,6,260,5,9.26
1678492846165,76.42676,0,10.7,4.01,94.35374,0,16.37,6,258,3,4.94
1678493745953,75.71094,0,10.7,4.01,94.33697,0,16.35,6,258,3,4.94
1678495546027,76.03223,0,11.02,3.52,94.23627,0,16.25,6,250,3,4.12
1678496445807,75.73828,0,11.02,3.52,94.2224,0,16.25,6,256,3,5.19
1678497346089,75.24805,0,11.02,3.52,94.24895,0,16.3,6,256,3,5.19
1678499146155,74.82324,0,10.52,3.35,94.25925,0,16.27,6,260,5,8.23
1678500045945,74.70215,0,10.52,3.35,94.27067,0,16.23,6,252,3,4.5
1678501846022,74.42383,0,12.1,3.8,94.33128,0,16.19,6,270,4,6.69
1678503646087,74.36426,0,12.1,3.8,94.29182,0,16.17,5,246,3,3.79
1678505446152,73.91504,0,11.12,3.45,94.28237,0,16.14,6,260,4,6.69
1678506345940,73.65918,0,11.12,3.45,94.26138,0,16.16,6,260,4,6.69
1678507246220,73.72363,0,11.12,3.45,94.28201,0,16.14,5,247,3,3.83
1678508146002,73.75781,0,11.12,3.45,94.27086,0,16.08,5,246,3,3.81
1678509946070,73.9668,0,10.06,3.05,94.24605,0,16.03,6,260,3,5.14
1678511746130,73.84082,25,10.06,3.05,94.24626,0,16.03,5,244,3,3.83
1678513546202,72.74805,96,10.06,3.13,94.25909,0,16.14,6,260,3,5.14
1678514445985,72.7998,96,10.06,3.13,94.20866,0,16.11,5,237,3,3.49
1678515346273,69.0166,96,10.06,3.13,94.25267,0,17.35,5,239,3,3.51
1678516246060,69.36133,97,9.09,2.97,94.24256,0,17.37,6,260,5,9.26
1678518046143,70.81641,97,9.09,2.97,94.23975,0,17.36,5,241,3,3.98
1678519846229,69.49414,97,7.55,2.66,94.26628,0,17.78,6,260,5,9.77
1678521646327,70.60059,97,7.55,2.66,94.22478,0,17.42,6,260,5,9.77
1678522546121,69.68848,97,7.55,2.66,94.23387,0,17.64,5,240,3,3.57
1678526146342,63.77441,97,7.36,2.6,94.22404,0,19.7,5,240,3,3.82
1678528846285,57.66992,98,8.32,3.1,94.19511,0,21.61,6,249,3,4.57
1678530646423,57.62305,97,8.96,3.55,94.19464,0,21.97,6,260,4,6.69
1678531546246,58.12012,97,8.96,3.55,94.18227,0,21.43,6,260,4,6.69
1678533346393,57.9248,97,8.96,3.55,94.14503,0,21.53,6,248,3,4.77
1678534246213,57.15039,97,9.6,3.96,94.12022,0,21.52,6,260,4,5.66
1678536058228,56.50684,98,9.6,3.96,94.04387,0,21.82,5,247,3,4.5
1678536088216,56.06934,98,9.6,3.96,94.04217,0,21.93,6,248,3,4.51
1678538500643,56.75586,97,10.91,4.12,93.99609,0,22.24,6,260,4,6.69
1678540300803,56.23145,98,10.91,4.12,94.00462,0,22.49,5,246,3,3.92
1678541200627,56.69629,98,10.91,4.12,94.02242,0,22.49,6,260,3,5.14
1678543000784,56.72461,98,12.73,4.06,94.04488,0,22.26,5,242,3,3.53
1678543900616,54.55176,98,12.73,4.06,94.07951,0,22.75,5,243,3,3.54
1678545700791,46.80957,98,12.97,3.97,94.08663,0,25.27,6,260,4,5.66
1678546600631,52.41699,97,12.97,3.97,94.11722,0,23.14,6,260,4,5.66
1678548400816,55.60742,98,12.97,3.97,94.147,0,22.31,6,260,3,5.14
1678549300654,53.03613,97,12.02,3.94,94.11933,0,23.07,6,260,3,5.14
1678551100826,60.08496,96,12.02,3.94,94.1441,0,20.95,5,246,2,2.72
1678552000653,61.31543,74,12.02,3.94,94.15195,0,20.43,6,260,3,4.63
1678553800793,64.53223,16,10.78,4.08,94.1536,0,20.02,6,260,3,4.63
1678554700608,65.54883,2,10.78,4.08,94.15968,0,20.54,5,239,2,2.56
1678556500753,63.03125,0,9.34,4.35,94.19016,0,21.1,6,260,4,5.66
1678558300908,63.07813,0,9.34,4.35,94.17329,0,21.19,5,238,2,2.15
1678559200728,62.92773,0,9.34,4.35,94.17073,0,21.1,6,260,3,4.63
1678561000872,69.29395,0,8.64,4.7,94.21996,0,20.02,6,260,3,4.63
1678563700821,67.58984,0,8.53,4.9,94.23196,0,19.76,6,260,3,4.12
1678565500961,67.45801,0,8.53,4.9,94.28934,0,19.63,5,218,1,1.5
1678566400773,69.48438,0,8.53,4.9,94.2834,0,19.11,6,260,3,4.12
1678568200885,77.27246,0,9.49,5.03,94.29908,0,17.77,6,260,3,4.12
1678570900789,80.44531,0,10.8,4.83,94.34155,0,17.58,6,270,2,3.09
1678572700887,81.62207,0,10.8,4.83,94.30827,0,17.43,5,217,2,1.72
1678574500982,81.3877,0,11.29,4.44,94.30792,0,17.26,6,270,2,2.06
1678575400779,81.74707,0,11.29,4.44,94.3015,0,17.12,6,270,2,2.06
1678577200870,81.95605,0,11.29,4.44,94.31202,0,16.96,6,270,2,2.06
1678579000960,82.17383,0,11.07,4.08,94.35274,0,16.78,6,270,2,2.06
1678580801047,81.55762,0,11.07,4.08,94.35995,0,16.77,0,0,1,1.03
1678581700840,81.16895,0,11.43,3.99,94.35474,0,16.75,0,0,1,1.03
1678583500927,80.74121,0,11.43,3.99,94.34141,0,16.77,5,221,2,1.6
1678585301012,80.10352,0,12.13,4.06,94.34101,0,16.81,6,270,2,1.54
1678586200806,79.69629,0,12.13,4.06,94.3546,0,16.82,6,270,2,1.54
1678587101097,79.4502,0,12.13,4.06,94.34604,0,16.77,5,224,1,1.28
1678588000888,79.49512,0,12.13,4.06,94.33826,0,16.71,6,270,2,2.06
1678589800971,79.85352,0,18.09,6.21,94.36385,0,16.56,6,270,2,2.06
1678591601048,79.68848,0,18.09,6.21,94.37878,0,16.46,0,0,1,1.03
1678592500838,79.44336,0,16.29,5.85,94.4082,0,16.43,0,0,1,1.03
1678593401127,79.15039,0,16.29,5.85,94.43044,0,16.44,5,233,1,1.18
1678594300917,78.92676,0,16.29,5.85,94.44383,0,16.45,5,233,1,1.18
1678596100991,78.87695,0,13.79,5.45,94.45598,0,16.43,6,270,1,1.03
1678597901069,79.03711,58,13.79,5.45,94.47871,0,16.37,5,215,1,0.9
1678599701151,77.78809,97,12.4,5.64,94.51273,0,16.69,0,0,2,1.54
1678600600946,77.44434,97,12.4,5.64,94.52364,0,16.74,5,205,1,0.56
1678602401034,77.06055,97,12.4,5.64,94.60106,0,16.95,2,70,2,3.09
1678604201125,72.66113,97,10.87,5.9,94.62537,0,17.63,3,119,1,0.41
1678606001227,73.63477,97,10.87,5.9,94.64027,0,17.94,2,70,2,2.06
1678606901027,73.37207,97,8.3,5.31,94.65383,0,17.87,2,70,2,2.06
1678610501242,69.43262,97,5.8,4.21,94.7177,0,18.57,7,300,1,1.03
1678611401050,67.19824,97,5.8,4.21,94.73733,0,19.05,7,300,1,1.03
1678613201168,63.94629,97,5.8,4.21,94.75359,0,19.7,0,0,1,1.03
1678614100983,59.29492,98,2.44,2.05,94.75295,0,20.81,0,0,1,1.03
1678617701260,61.26855,97,1.81,1.57,94.78352,0,21.19,0,0,2,1.54
1678623101200,69.32422,97,1.92,1.67,94.79214,0.95,20.14,8,354,2,2.81
1678624901345,68.76855,96,2.54,2.2,94.7962,0,19.82,0,0,2,1.54
1678625801165,70.73047,95,2.54,2.2,94.83438,0,19.55,8,355,2,2.99
1678627601299,69.5293,9,2.54,2.2,94.85062,1.33,19.32,1,40,3,4.63
1678628501113,70.09375,14,3.27,2.92,94.9574,0.56,18.98,1,40,3,4.63
1678629620990,71.22852,95,3.27,2.92,94.90974,0.56,19.08,1,40,3,4.63
1678630520803,70.06934,96,3.27,2.92,94.86414,0.37,19.12,0,20,3,4.12
1678634121047,64.31836,98,3.25,2.99,94.9312,0,20.44,0,13,2,3.14
1678635020869,55.82715,98,3.35,3.11,94.94791,0,22.77,1,50,3,5.14
1678636821054,36.59863,98,3.35,3.11,94.97832,0,29.93,1,50,3,5.14
1678637720918,42.37402,97,3.35,3.11,95.00648,0,27.08,0,18,2,2.54
1678640420965,58.24805,96,4.16,3.85,95.12251,0,21.8,1,39,2,2.57
1678641320803,100,4,4.16,3.85,95.13319,0,21.29,1,39,2,2.57
1678644921082,63.24023,0,5.19,4.76,95.19853,0,20.29,1,57,2,2.25
1678645820920,62.72461,0,6.88,6.23,95.20576,0,20.56,2,70,4,5.66
1678647621060,60.63672,0,6.88,6.23,95.25622,0,21.2,1,58,2,2.11
1678648520887,62.93262,0,6.88,6.23,95.27342,0,21.05,1,58,2,2.11
1678650321040,61.90918,0,8.46,7.63,95.29578,0,21.06,2,70,4,6.17
1678651220859,63.125,0,8.46,7.63,95.30502,0,20.62,1,59,2,2.07
1678653021000,64.29492,0,9.45,8.49,95.31709,0,20.37,1,60,4,5.66
1678654821133,66.93848,0,9.45,8.49,95.35825,0,19.69,1,60,4,5.66
1678655720942,67.93945,0,9.45,8.49,95.37378,0,19.26,1,65,2,2.15
1678657521060,69.56738,0,9.92,8.91,95.40097,0,18.91,1,60,4,6.17
1678658420867,71.27344,0,9.92,8.91,95.4252,0,18.49,2,68,2,1.92
1678659321169,71.19043,0,9.92,8.91,95.43597,0,18.41,2,68,2,1.93
1678660220972,71.23633,0,8.85,7.89,95.21449,0,18.33,1,60,3,5.14
1678662021069,78.58105,0,8.85,7.89,95.43959,0,16.74,1,67,2,1.88
1678663821152,80.60938,0,7.43,6.53,95.45737,0,16.36,1,50,3,5.14
1678664720940,80.52051,0,7.43,6.53,95.47762,0,16.37,1,50,3,5.14
1678665621227,80.49414,0,7.43,6.53,95.47382,0,16.34,1,65,2,1.69
1678666521015,80.47168,0,7.43,6.53,95.49975,0,16.28,1,65,2,1.69
1678668321082,80.92578,0,6.79,5.91,95.537,0,16.1,1,50,3,5.14
1678670121149,81.23242,0,6.79,5.91,95.52644,0,15.92,2,74,2,1.76
1678671921210,80.98633,0,6.45,5.62,95.52042,0,15.88,1,50,3,4.63
1678672820991,81.2998,0,6.45,5.62,95.51741,0,15.8,1,50,3,4.63
1678674621044,81.97168,0,5.9,5.16,95.52657,0,15.7,1,60,3,5.14
